CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
62412,,,730,810,,,730,810,,,EDU 130
62412,,,850,900,,,,,,,EDU 130
62413,,,730,810,,,730,810,,,EDU 130
62413,,,,,,,660,710,,,EDU 130
62414,,,730,810,,,730,810,,,EDU 142
62414,,,850,900,,,,,,,EDU 142
40941,,,850,960,,,850,960,,,EDU 150
62379,,,630,710,,,630,710,,,EDU 151
40947,,,,,,,,,,,EDU 181
40947,,,,,,,970,1080,,,EDU 181
40948,,,,,,,,,,,EDU 183
40948,,,,,480,590,,,,,EDU 183
@,,,,,,,,,,,EDU 192
@,,,,,,,,,,,EDU 197T
@,,,,,,,,,,,EDU 198
@,,,,,480,590,,,,,EDU 198
@,,,,,480,590,,,,,EDU 198
@,,,,,,,,,,,EDU 199
62482,970,1140,,,,,,,,,EDU 215
62380,,,790,960,,,,,,,EDU 220
62381,790,960,,,,,,,,,EDU 229
62382,,,,,1320,770,,,,,EDU 244
62383,,,1320,770,,,,,,,EDU 245
62384,,,,,970,1140,,,,,EDU 294
@,,,,,,,,,,,EDU 298
@,,,,,,,,,,,EDU 299
@,,,,,,,,,,,EDU 299D
@,,,,,,,,,,,EDU 304C
@,,,,,,,,,,,EDU 306C
@,,,,,,,,,,,EDU 398
@,,,,,,,,,,,EDU 399
38363,1000,1050,,,,,,,,,EAP 090X
@,,,,,,,,,,,EAP 192
41492,730,810,,,730,810,,,,,EGG 200
41863,,,,,,,,,,,ENG 003
41863,,,600,710,,,,,,,ENG 003
41863,540,590,,,540,590,,,,,ENG 003
41864,,,730,840,,,,,,,ENG 003
41864,540,590,,,540,590,,,,,ENG 003
41864,,,,,,,,,,,ENG 003
41865,540,590,,,540,590,,,,,ENG 003
41865,,,850,960,,,,,,,ENG 003
41865,,,,,,,,,,,ENG 003
41866,540,590,,,540,590,,,,,ENG 003
41866,,,,,1380,770,,,,,ENG 003
41866,,,,,,,,,,,ENG 003
41867,540,590,,,540,590,,,,,ENG 003
41867,,,,,850,960,,,,,ENG 003
41867,,,,,,,,,,,ENG 003
41868,540,590,,,540,590,,,,,ENG 003
41868,,,,,,,600,710,,,ENG 003
41868,,,,,,,,,,,ENG 003
41869,540,590,,,540,590,,,,,ENG 003
41869,,,,,,,730,840,,,ENG 003
41869,,,,,,,,,,,ENG 003
41870,,,,,,,,,,,ENG 003
41870,540,590,,,540,590,,,,,ENG 003
41870,,,,,,,850,960,,,ENG 003
41873,,,1150,1200,,,,,,,ENG 006
41873,,,540,620,,,540,620,,,ENG 006
41874,,,,,,,1150,1200,,,ENG 006
41874,,,540,620,,,540,620,,,ENG 006
41875,1090,1140,,,,,,,,,ENG 006
41875,,,540,620,,,540,620,,,ENG 006
41876,,,540,620,,,540,620,,,ENG 006
41876,,,,,970,1020,,,,,ENG 006
41877,910,960,,,,,,,,,ENG 006
41877,,,540,620,,,540,620,,,ENG 006
41878,1150,1200,,,,,,,,,ENG 006
41878,,,540,620,,,540,620,,,ENG 006
41879,,,,,1150,1200,,,,,ENG 006
41879,,,540,620,,,540,620,,,ENG 006
41880,910,960,,,910,960,,,910,960,ENG 008
41884,1060,1080,,,1060,1080,,,,,ENG 017
41884,970,1050,,,970,1050,,,,,ENG 017
41886,,,,,970,1020,,,,,ENG 035
41886,,,820,900,,,820,900,,,ENG 035
41887,,,,,1030,1080,,,,,ENG 035
41887,,,820,900,,,820,900,,,ENG 035
41888,,,820,900,,,820,900,,,ENG 035
41888,,,,,1090,1140,,,,,ENG 035
41889,,,820,900,,,820,900,,,ENG 035
41889,,,,,970,1020,,,,,ENG 035
41890,,,820,900,,,820,900,,,ENG 035
41890,,,,,1090,1140,,,,,ENG 035
41891,,,,,1030,1080,,,,,ENG 035
41891,,,820,900,,,820,900,,,ENG 035
41892,660,710,,,660,710,,,660,710,ENG 045
41892,970,1140,,,,,,,,,ENG 045
41893,660,710,,,660,710,,,660,710,ENG 045
41893,,,,,970,1140,,,,,ENG 045
41894,660,710,,,660,710,,,660,710,ENG 045
41894,,,,,,,970,1140,,,ENG 045
41895,,,,,,,,,790,960,ENG 045
41895,660,710,,,660,710,,,660,710,ENG 045
41896,,,630,710,,,630,710,,,ENG 080
@,,,,,,,,,,,ENG 098
41906,730,780,,,730,780,,,,,ENG 100
41906,,,,,540,710,,,,,ENG 100
41907,,,,,,,850,1020,,,ENG 100
41907,730,780,,,730,780,,,,,ENG 100
41908,600,710,,,600,710,,,,,ENG 102
41908,,,970,1020,,,,,,,ENG 102
41909,,,1030,1080,,,,,,,ENG 102
41909,600,710,,,600,710,,,,,ENG 102
41911,600,710,,,600,710,,,,,ENG 102
41911,,,,,1030,1080,,,,,ENG 102
41912,,,,,1090,1140,,,,,ENG 102
41912,600,710,,,600,710,,,,,ENG 102
41914,,,790,840,,,,,,,ENG 103
41914,,,1090,1200,,,1090,1200,,,ENG 103
41916,,,1090,1200,,,1090,1200,,,ENG 103
41916,,,,,,,600,650,,,ENG 103
41917,,,1090,1200,,,1090,1200,,,ENG 103
41917,,,,,,,660,710,,,ENG 103
41918,850,960,,,850,960,,,,,ENG 104
41919,,,,,540,710,,,,,ENG 104L
41920,,,,,,,910,1080,,,ENG 104L
41921,,,,,910,1080,,,,,ENG 104L
41922,,,,,,,,,730,900,ENG 104L
41923,,,540,590,,,,,,,ENG 105
41923,,,850,960,,,850,960,,,ENG 105
41924,,,600,650,,,,,,,ENG 105
41924,,,850,960,,,850,960,,,ENG 105
41925,,,660,710,,,,,,,ENG 105
41925,,,850,960,,,850,960,,,ENG 105
41927,,,,,,,790,840,,,ENG 105
41927,,,850,960,,,850,960,,,ENG 105
62763,,,630,710,,,630,710,,,ENG 160
41928,970,1050,,,970,1050,,,,,ENG 188
41928,,,,,,,,,,,ENG 188
41929,,,730,810,,,730,810,,,ENG 190
@,,,,,,,,,,,ENG 198
38350,970,1050,,,970,1050,,,,,EAE 126
38350,1060,1080,,,1060,1080,,,,,EAE 126
38351,,,1060,1140,,,1060,1140,,,EAE 130B
38351,,,1030,1050,,,1030,1050,,,EAE 130B
38351,,,970,1020,,,970,1020,,,EAE 130B
@,,,,,,,,,,,EAD 290
@,,,,,,,,,,,EAD 290C
@,,,,,,,,,,,EAD 299
@,,,,,,,,,,,EBS 090C
@,,,,,,,,,,,EBS 092
@,,,,,,,,,,,EBS 098
@,,,,,,,,,,,EBS 099
38543,,,,,,,,,790,960,EBS 125
38543,,,820,900,,,820,900,,,EBS 125
38544,,,630,710,,,630,710,,,EBS 128
38544,,,,,970,1140,,,,,EBS 128
62310,,,910,960,,,910,960,,,EBS 148
62310,,,970,1020,,,970,1020,,,EBS 148
62505,910,960,,,,,,,,,EBS 161
62505,600,680,,,600,680,,,,,EBS 161
38546,,,,,790,840,,,,,EBS 170C
38547,,,,,910,960,,,,,EBS 170C
@,,,,,,,540,710,,,EBS 189B
@,790,870,,,790,870,,,,,EBS 189D
@,,,,,,,,,,,EBS 190C
@,,,,,,,,,,,EBS 192
@,,,,,,,,,,,EBS 197T
@,,,,,,,,,,,EBS 198
@,,,,,,,,,,,EBS 199
38713,730,810,,,730,810,,,,,EBS 216
62408,,,,,790,960,,,,,EBS 228
62408,790,900,,,,,,,,,EBS 228
62503,600,680,,,600,680,,,,,EBS 241
38714,1030,1110,,,1030,1110,,,,,EBS 243
62738,910,990,,,910,990,,,,,EBS 265
62738,,,,,,,,,910,1020,EBS 265
@,,,630,710,,,630,710,,,EBS 289F
38727,,,,,,,970,1020,,,EBS 290
@,,,,,,,,,,,EBS 290C
@,,,,,,,,,,,EBS 298
@,,,,,,,,,,,EBS 299
@,,,,,,,,,,,EBS 390
34002,600,650,,,,,,,,,BIM 020
34002,,,970,1050,,,970,1050,,,BIM 020
34003,660,710,,,,,,,,,BIM 020
34003,,,970,1050,,,970,1050,,,BIM 020
34004,,,970,1050,,,970,1050,,,BIM 020
34004,790,840,,,,,,,,,BIM 020
34005,,,970,1050,,,970,1050,,,BIM 020
34005,850,900,,,,,,,,,BIM 020
62084,,,600,710,,,,,,,BIM 020L
62084,,,,,,,660,710,,,BIM 020L
62085,,,,,,,660,710,,,BIM 020L
62085,,,,,600,710,,,,,BIM 020L
62086,,,,,,,1030,1140,,,BIM 020L
62086,,,,,,,660,710,,,BIM 020L
62087,,,,,600,710,,,,,BIM 020L
62087,,,,,,,660,710,,,BIM 020L
34006,,,,,,,,,,,BIM 088V
@,,,850,900,,,,,,,BIM 089C
@,,,,,,,,,,,BIM 099
34016,850,960,,,850,960,,,,,BIM 108
34017,480,590,,,480,590,,,,,BIM 109
34018,,,,,,,,,,,BIM 110B
34018,1030,1080,,,,,,,,,BIM 110B
34019,,,1060,1080,,,1060,1080,,,BIM 140
34019,,,970,1050,,,970,1050,,,BIM 140
34020,730,840,,,730,840,,,,,BIM 142
34021,,,570,590,,,570,590,,,BIM 143
34021,,,480,560,,,480,560,,,BIM 143
34022,,,630,710,,,630,710,,,BIM 143L
34022,,,600,620,,,600,620,,,BIM 143L
34024,,,940,960,,,940,960,,,BIM 167
34024,,,850,930,,,850,930,,,BIM 167
@,,,,,540,600,,,,,BIM 189C
@,,,,,,,,,540,650,BIM 189C
@,,,,,,,,,,,BIM 192
@,,,,,,,,,,,BIM 198
@,,,,,,,,,,,BIM 199
62286,,,820,840,,,,,,,BIM 209
62286,,,730,810,,,,,,,BIM 209
62734,600,710,,,600,710,,,,,BIM 221
62094,630,710,,,630,710,,,,,BIM 255
34066,600,710,,,600,710,,,,,BIM 257
34066,,,,,,,,,540,710,BIM 257
34068,,,630,710,,,630,710,,,BIM 281
34068,,,,,,,,,730,900,BIM 281
34069,,,970,1050,,,970,1050,,,BIM 287
34069,,,1060,1080,,,1060,1080,,,BIM 287
@,480,590,,,480,590,,,,,BIM 289A
34073,,,,,,,540,590,,,BIM 290
@,,,,,,,,,,,BIM 290C
@,,,,,,,,,,,BIM 298
@,,,,,,,,,,,BIM 299
@,,,,,,,,,,,BIM 396
38824,,,480,590,,,,,,,ECH 001
38824,1150,1200,,,,,,,,,ECH 001
38825,,,730,840,,,,,,,ECH 001
38825,1150,1200,,,,,,,,,ECH 001
38826,1150,1200,,,,,,,,,ECH 001
38826,,,850,960,,,,,,,ECH 001
38827,,,970,1080,,,,,,,ECH 001
38827,1150,1200,,,,,,,,,ECH 001
38828,1150,1200,,,,,,,,,ECH 001
38828,,,1090,1200,,,,,,,ECH 001
38829,1150,1200,,,,,,,,,ECH 001
38829,,,,,600,710,,,,,ECH 001
38830,1150,1200,,,,,,,,,ECH 001
38830,,,,,730,840,,,,,ECH 001
38831,1150,1200,,,,,,,,,ECH 001
38831,,,,,850,960,,,,,ECH 001
38841,,,,,,,540,590,,,ECH 060
38841,600,650,,,600,650,,,600,650,ECH 060
38842,600,650,,,600,650,,,600,650,ECH 060
38842,,,,,,,600,650,,,ECH 060
38843,,,,,,,660,710,,,ECH 060
38843,600,650,,,600,650,,,600,650,ECH 060
38844,,,,,,,790,840,,,ECH 060
38844,600,650,,,600,650,,,600,650,ECH 060
38845,600,650,,,600,650,,,600,650,ECH 060
38845,,,,,,,850,900,,,ECH 060
@,,,,,,,,,,,ECH 098
@,,,,,,,,,,,ECH 098
@,,,,,,,,,,,ECH 099
38857,1380,770,,,1380,770,,,,,ECH 142
38858,,,,,1090,1140,,,,,ECH 143
38858,,,1090,1170,,,1090,1170,,,ECH 143
38859,970,1080,,,,,,,,,ECH 145B
38859,,,540,650,,,,,,,ECH 145B
38860,970,1080,,,,,,,,,ECH 145B
38860,,,,,970,1080,,,,,ECH 145B
38861,970,1080,,,,,,,,,ECH 145B
38861,,,850,960,,,,,,,ECH 145B
38862,,,970,1080,,,,,,,ECH 145B
38862,970,1080,,,,,,,,,ECH 145B
38863,,,,,540,650,,,,,ECH 145B
38863,970,1080,,,,,,,,,ECH 145B
38864,970,1080,,,,,,,,,ECH 145B
38864,,,,,850,960,,,,,ECH 145B
38872,480,530,,,480,530,,,,,ECH 158C
38872,,,,,,,,,,,ECH 158C
38873,,,910,960,,,910,960,,,ECH 158C
38873,,,,,,,,,,,ECH 158C
38874,,,850,900,,,850,900,,,ECH 158C
38874,,,,,,,,,,,ECH 158C
38875,,,600,650,,,600,650,,,ECH 158C
38875,,,,,,,,,,,ECH 158C
38876,,,,,,,,,790,840,ECH 161L
38876,,,,,,,,,,,ECH 161L
@,,,,,,,,,,,ECH 190C
@,,,,,,,,,,,ECH 190X
@,,,,,,,,,,,ECH 192
@,,,,,,,,,,,ECH 198
@,,,,,,,,,,,ECH 199
38970,850,960,,,850,960,,,,,ECH 245
62327,,,,,,,910,960,,,ECH 254
62327,910,960,910,960,910,960,,,,,ECH 254
@,,,630,710,,,630,710,,,ECH 289C
@,600,650,,,600,650,,,600,650,ECH 289K
38975,,,,,,,730,780,,,ECH 290
@,,,,,,,,,,,ECH 290C
39010,,,,,,,,,,,ECH 290C
39011,,,,,,,,,,,ECH 290C
39012,,,,,,,,,,,ECH 290C
39013,,,,,,,,,660,710,ECH 294
@,,,,,,,,,,,ECH 298
@,,,,,,,,,,,ECH 299
@,,,,,,,,,,,ECH 390
39249,730,840,,,730,840,,,,,ECI 123
39250,970,1080,,,970,1080,,,,,ECI 130
39251,,,,,,,,,790,960,ECI 135
39251,,,1000,1080,,,1000,1080,,,ECI 135
39252,970,1140,,,,,,,,,ECI 140D
39252,,,730,810,,,730,810,,,ECI 140D
39253,,,630,710,,,630,710,,,ECI 141
39255,,,,,,,970,1140,,,ECI 141L
39256,,,,,970,1140,,,,,ECI 141L
39258,,,,,,,,,540,710,ECI 141L
62817,,,,,,,,,540,710,ECI 145
62817,600,710,,,,,,,,,ECI 145
62817,,,,,600,650,,,,,ECI 145
62108,,,540,560,,,540,560,,,ECI 153
62108,,,450,530,,,450,530,,,ECI 153
62112,850,960,,,850,960,,,,,ECI 155
62228,,,,,,,1090,1140,,,ECI 161
62228,480,530,,,480,530,,,480,530,ECI 161
39261,,,850,960,,,850,960,,,ECI 171
39262,540,710,,,,,,,,,ECI 171L
39264,,,1030,1200,,,,,,,ECI 171L
39265,,,,,,,540,710,,,ECI 171L
39266,,,,,,,,,540,710,ECI 171L
39268,600,710,,,600,710,,,,,ECI 173
39388,,,970,1140,,,,,,,ECI 193B
39388,,,,,,,,,730,780,ECI 193B
39389,,,,,,,,,730,780,ECI 193B
39389,,,,,540,710,,,,,ECI 193B
39390,,,,,850,1020,,,,,ECI 193B
39390,,,,,,,,,730,780,ECI 193B
39392,,,,,,,,,790,960,ECI 193B
39392,,,,,,,,,730,780,ECI 193B
62726,970,1080,,,970,1080,,,,,ECI 224
39504,,,850,960,,,850,960,,,ECI 233
39505,730,840,,,730,840,,,,,ECI 234
39506,600,710,,,600,710,,,,,ECI 239
39507,,,600,710,,,600,710,,,ECI 241
39509,730,810,,,730,810,,,,,ECI 245B
39509,820,840,,,820,840,,,,,ECI 245B
39510,850,960,,,850,960,,,,,ECI 257
62418,730,840,,,730,840,,,,,ECI 261
62290,,,850,960,,,850,960,,,ECI 264B
62372,540,590,,,540,590,,,540,590,ECI 268
62115,,,970,1080,,,970,1080,,,ECI 280B
62010,,,850,960,,,850,960,,,ECI 282
62012,600,710,,,600,710,,,,,ECI 284
62114,730,840,,,730,840,,,,,ECI 288
@,850,960,,,850,960,,,,,ECI 289A
@,,,,,970,1140,,,,,ECI 289A
@,,,600,710,,,600,710,,,ECI 289A
@,,,970,1080,,,970,1080,,,ECI 289C
@,850,960,,,850,960,,,,,ECI 289D
@,,,600,710,,,600,710,,,ECI 289E
@,730,840,,,730,840,,,,,ECI 289H
@,,,480,590,,,480,590,,,ECI 289I
@,,,,,630,710,,,,,ECI 298
40415,1030,1080,,,,,,,,,ECS 020
40415,,,1090,1170,,,1090,1170,,,ECS 020
40416,,,1090,1170,,,1090,1170,,,ECS 020
40416,,,,,1030,1080,,,,,ECS 020
40417,,,1090,1170,,,1090,1170,,,ECS 020
40417,,,,,,,,,1030,1080,ECS 020
40418,790,840,,,,,,,,,ECS 032A
40418,910,960,,,910,960,,,910,960,ECS 032A
40419,910,960,,,910,960,,,910,960,ECS 032A
40419,,,600,650,,,,,,,ECS 032A
40420,,,,,790,840,,,,,ECS 032A
40420,910,960,,,910,960,,,910,960,ECS 032A
40421,,,,,1090,1140,,,,,ECS 032A
40421,910,960,,,910,960,,,910,960,ECS 032A
40422,910,960,,,910,960,,,910,960,ECS 032A
40422,,,,,,,660,710,,,ECS 032A
40423,910,960,,,910,960,,,910,960,ECS 032A
40423,,,,,,,,,730,780,ECS 032A
62294,790,840,,,790,840,,,790,840,ECS 032A
62294,,,600,650,,,,,,,ECS 032A
62311,,,850,900,,,,,,,ECS 032A
62311,790,840,,,790,840,,,790,840,ECS 032A
62312,,,1030,1080,,,,,,,ECS 032A
62312,790,840,,,790,840,,,790,840,ECS 032A
40424,600,650,,,600,650,,,600,650,ECS 032B
40424,,,540,590,,,,,,,ECS 032B
40425,600,650,,,600,650,,,600,650,ECS 032B
40425,,,790,840,,,,,,,ECS 032B
40426,600,650,,,600,650,,,600,650,ECS 032B
40426,,,,,,,970,1020,,,ECS 032B
40427,600,650,,,600,650,,,600,650,ECS 032B
40427,,,,,,,660,710,,,ECS 032B
40428,600,650,,,600,650,,,600,650,ECS 032B
40428,790,840,,,,,,,,,ECS 032B
40429,,,,,730,780,,,,,ECS 032B
40429,600,650,,,600,650,,,600,650,ECS 032B
40430,970,1020,,,970,1020,,,970,1020,ECS 034
40430,,,,,790,840,,,,,ECS 034
40431,,,,,,,,,790,840,ECS 034
40431,970,1020,,,970,1020,,,970,1020,ECS 034
40432,,,540,620,,,540,620,,,ECS 036A
40432,,,660,710,,,,,,,ECS 036A
40433,,,,,730,780,,,,,ECS 036A
40433,,,540,620,,,540,620,,,ECS 036A
40434,,,,,,,,,910,960,ECS 036A
40434,,,540,620,,,540,620,,,ECS 036A
40435,,,820,900,,,820,900,,,ECS 036B
40435,,,,,,,660,710,,,ECS 036B
40436,,,820,900,,,820,900,,,ECS 036B
40436,,,,,540,590,,,,,ECS 036B
40437,,,820,900,,,820,900,,,ECS 036B
40437,,,,,970,1020,,,,,ECS 036B
40439,540,590,,,540,590,,,540,590,ECS 036C
40439,660,710,,,,,,,,,ECS 036C
40440,,,,,,,,,660,710,ECS 036C
40440,540,590,,,540,590,,,540,590,ECS 036C
40441,,,,,600,650,,,,,ECS 036C
40441,540,590,,,540,590,,,,,ECS 036C
40442,540,590,,,540,590,,,540,590,ECS 036C
40442,,,,,730,780,,,,,ECS 036C
40443,600,650,,,600,650,,,600,650,ECS 050
40443,,,,,660,710,,,,,ECS 050
40444,600,650,,,600,650,,,600,650,ECS 050
40444,790,840,,,,,,,,,ECS 050
40445,600,650,,,600,650,,,600,650,ECS 050
40445,,,,,,,,,660,710,ECS 050
40549,,,,,660,710,,,,,ECS 120
40549,600,650,,,600,650,,,600,650,ECS 120
40550,,,,,,,,,730,780,ECS 120
40550,600,650,,,600,650,,,600,650,ECS 120
40551,,,730,810,,,730,810,,,ECS 122A
40551,660,710,,,,,,,,,ECS 122A
40552,,,730,810,,,730,810,,,ECS 122A
40552,,,,,790,840,,,,,ECS 122A
40553,,,730,810,,,730,810,,,ECS 122A
40553,,,,,,,,,480,530,ECS 122A
40554,,,730,810,,,730,810,,,ECS 122B
40554,1150,1200,,,,,,,,,ECS 122B
40555,,,730,810,,,730,810,,,ECS 122B
40555,,,,,,,,,540,590,ECS 122B
40556,,,630,710,,,630,710,,,ECS 132
40556,,,,,660,710,,,,,ECS 132
40557,,,,,,,480,530,,,ECS 140A
40557,,,540,620,,,540,620,,,ECS 140A
40558,970,1020,,,970,1020,,,970,1020,ECS 150
40558,,,,,,,540,590,,,ECS 150
40559,,,730,810,,,730,810,,,ECS 152A
40559,1030,1080,,,,,,,,,ECS 152A
40560,,,730,810,,,730,810,,,ECS 152A
40560,,,,,540,590,,,,,ECS 152A
40561,,,730,810,,,730,810,,,ECS 152A
40561,,,,,,,,,540,590,ECS 152A
40562,790,840,,,,,,,,,ECS 153
40562,600,650,,,600,650,,,600,650,ECS 153
40563,,,,,790,840,,,,,ECS 153
40563,600,650,,,600,650,,,600,650,ECS 153
40564,,,630,710,,,630,710,,,ECS 154B
40564,,,,,,,,,790,840,ECS 154B
62295,910,960,,,,,,,,,ECS 158
62295,790,840,,,790,840,,,790,840,ECS 158
40565,910,960,,,910,960,,,910,960,ECS 162
40565,,,,,480,530,,,,,ECS 162
40566,910,960,,,910,960,,,910,960,ECS 162
40566,,,660,710,,,,,,,ECS 162
40567,910,960,,,910,960,,,910,960,ECS 162
40567,,,,,,,660,710,,,ECS 162
40568,910,960,,,910,960,,,910,960,ECS 162
40568,,,,,,,,,1030,1080,ECS 162
40569,1090,1140,,,,,,,,,ECS 162
40569,910,960,,,910,960,,,910,960,ECS 162
40570,,,1030,1080,,,,,,,ECS 162
40570,910,960,,,910,960,,,910,960,ECS 162
40571,660,710,,,660,710,,,660,710,ECS 170
40571,,,660,710,,,,,,,ECS 170
62588,660,710,,,660,710,,,660,710,ECS 170
62588,,,910,960,,,,,,,ECS 170
62590,660,710,,,660,710,,,660,710,ECS 170
62590,,,,,,,660,710,,,ECS 170
40574,,,,,,,,,,,ECS 171
40574,,,,,,,,,,,ECS 171
62582,,,,,,,,,,,ECS 171
62582,,,,,,,,,,,ECS 171
62583,,,,,,,,,,,ECS 171
62583,,,,,,,,,,,ECS 171
40576,850,900,,,850,900,,,850,900,ECS 188
40576,,,,,,,1030,1080,,,ECS 188
40577,,,820,900,,,820,900,,,ECS 188
40577,,,,,,,600,650,,,ECS 188
62296,790,840,,,790,840,,,790,840,ECS 188
62296,850,900,,,,,,,,,ECS 188
@,600,650,,,600,650,,,600,650,ECS 189L
@,,,,,660,710,,,,,ECS 189L
40587,,,,,1030,1200,,,,,ECS 193B
62297,,,760,870,,,760,870,,,ECS 201C
62297,,,,,,,,,,,ECS 201C
40695,850,900,,,850,900,,,850,900,ECS 220
40695,,,,,910,960,,,,,ECS 220
62298,970,1020,,,970,1020,,,970,1020,ECS 222A
62298,,,,,1030,1080,,,,,ECS 222A
62299,,,540,620,,,540,620,,,ECS 252
62299,,,,,,,,,,,ECS 252
62300,,,820,900,,,820,900,,,ECS 260
62300,,,,,,,,,,,ECS 260
@,,,540,620,,,540,620,,,ECS 289G
@,,,910,960,,,,,,,ECS 289M
41125,,,,,910,1080,,,,,EEC 010
41125,,,600,650,,,600,650,,,EEC 010
41125,,,,,,,,,,,EEC 010
41126,,,600,650,,,600,650,,,EEC 010
41126,,,,,,,910,1080,,,EEC 010
41126,,,,,,,,,,,EEC 010
41127,,,600,650,,,600,650,,,EEC 010
41127,,,1030,1200,,,,,,,EEC 010
41127,,,,,,,,,,,EEC 010
41128,,,,,,,,,,,EEC 010
41128,,,600,650,,,600,650,,,EEC 010
41128,1020,1200,,,,,,,,,EEC 010
41129,,,730,810,,,730,810,,,EEC 018
41129,1260,770,,,,,,,,,EEC 018
41130,,,480,710,,,,,,,EEC 018
41130,,,730,810,,,730,810,,,EEC 018
41131,,,910,1140,,,,,,,EEC 018
41131,,,730,810,,,730,810,,,EEC 018
41132,,,730,810,,,730,810,,,EEC 018
41132,,,,,,,,,1260,770,EEC 018
@,,,,,,,,,,,EEC 090C
@,,,,,,,,,,,EEC 092
@,,,,,,,,,,,EEC 099
41143,,,,,,,,,480,530,EEC 105C
41144,790,870,,,790,870,,,,,EEC 110A
41144,880,900,,,880,900,,,,,EEC 110A
41145,,,750,830,,,750,830,,,EEC 110B
41145,,,1090,1260,,,,,,,EEC 110B
41146,,,,,,,,,730,900,EEC 110B
41146,,,750,830,,,750,830,,,EEC 110B
62550,,,,,1030,1200,,,,,EEC 111
62550,,,630,710,,,630,710,,,EEC 111
62551,,,,,,,,,540,710,EEC 113
62551,,,850,930,,,850,930,,,EEC 113
62552,1030,1200,,,,,,,,,EEC 118
62552,,,630,710,,,630,710,,,EEC 118
62553,,,,,,,1030,1200,,,EEC 118
62553,,,630,710,,,630,710,,,EEC 118
41149,850,930,,,850,930,,,,,EEC 130B
41149,940,960,,,940,960,,,,,EEC 130B
62537,,,910,990,,,910,990,,,EEC 132C
62537,,,1030,1200,,,,,,,EEC 132C
62537,,,1000,1020,,,1000,1020,,,EEC 132C
41153,730,840,,,730,840,,,,,EEC 135
41154,970,1050,,,970,1050,,,,,EEC 140B
41154,1060,1080,,,1060,1080,,,,,EEC 140B
41155,,,970,1080,,,970,1080,,,EEC 150A
41156,,,1000,1080,,,1000,1080,,,EEC 157B
41156,,,,,,,,,,,EEC 157B
41157,,,1000,1080,,,1000,1080,,,EEC 157B
41157,,,,,,,,,,,EEC 157B
41158,690,710,,,690,710,,,,,EEC 161
41158,600,680,,,600,680,,,,,EEC 161
41159,,,540,650,,,540,650,,,EEC 172
41159,790,840,,,790,840,,,,,EEC 172
41160,,,1090,1200,,,1090,1200,,,EEC 172
41160,790,840,,,790,840,,,,,EEC 172
41161,790,840,,,790,840,,,,,EEC 172
41161,1380,770,,,1380,770,,,,,EEC 172
41162,,,1380,770,,,1380,770,,,EEC 172
41162,790,840,,,790,840,,,,,EEC 172
41164,,,730,810,,,730,810,,,EEC 173A
41164,1030,1080,,,,,,,,,EEC 173A
41165,,,730,810,,,730,810,,,EEC 173A
41165,,,,,540,590,,,,,EEC 173A
41166,,,730,810,,,730,810,,,EEC 173A
41166,,,,,,,,,540,590,EEC 173A
41167,,,,,1260,770,,,,,EEC 180
41167,,,820,900,,,820,900,,,EEC 180
41168,,,820,900,,,820,900,,,EEC 180
41168,,,,,970,1200,,,,,EEC 180
41169,,,,,,,1260,770,,,EEC 180
41169,,,820,900,,,820,900,,,EEC 180
41170,,,820,900,,,820,900,,,EEC 180
41170,,,,,,,910,1140,,,EEC 180
@,,,,,,,,,,,EEC 190C
@,,,,,,,,,,,EEC 192
@,,,,,,,,,,,EEC 198
@,,,,,,,,,,,EEC 199
41337,,,,,,,1090,1260,,,EEC 206
41337,,,730,810,,,730,810,,,EEC 206
62539,1090,1170,,,1090,1170,,,,,EEC 232A
62540,,,480,560,,,480,560,,,EEC 234C
62541,970,1050,,,970,1050,,,,,EEC 238
41344,850,960,,,850,960,,,,,EEC 245
62837,,,,,,,,,,,EEC 247
62837,,,910,990,,,910,990,,,EEC 247
62543,,,910,990,,,910,990,,,EEC 252
62544,,,540,620,,,540,620,,,EEC 269B
62545,,,760,870,,,760,870,,,EEC 272
62512,,,,,,,,,,,EEC 273
62512,1380,740,,,1380,740,,,,,EEC 273
62546,,,,,,,,,,,EEC 283
62546,,,1090,1170,,,1090,1170,,,EEC 283
62547,,,1350,740,,,1350,740,,,EEC 284
@,850,930,,,850,930,,,,,EEC 289A
@,,,850,960,,,850,960,,,EEC 289K
@,1090,1200,,,1090,1200,,,,,EEC 289L
@,970,1050,,,970,1050,,,,,EEC 289L
@,,,540,650,,,,,,,EEC 289L
@,,,570,680,,,570,680,,,EEC 289O
@,,,,,,,,,,,EEC 290C
@,,,,,,,,,,,EEC 298
@,,,,,,,,,,,EEC 299
@,,,,,,,,,,,EEC 396
41694,660,710,,,,,,,,,EMS 170
41694,,,1350,720,,,1350,720,,,EMS 170
41695,790,840,,,,,,,,,EMS 170L
41695,,,970,1140,,,,,,,EMS 170L
41696,,,,,,,790,960,,,EMS 170L
41696,790,840,,,,,,,,,EMS 170L
41697,790,840,,,,,,,,,EMS 170L
41697,,,,,,,,,540,710,EMS 170L
41698,910,960,,,910,960,,,910,960,EMS 174
41698,,,,,970,1020,,,,,EMS 174
41699,,,790,960,,,,,,,EMS 174L
41699,1030,1080,,,,,,,,,EMS 174L
41700,,,,,1030,1080,,,,,EMS 174L
41700,,,,,1380,830,,,,,EMS 174L
