CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
26204,,,,,,,,,,,CHI 165
26205,,,600,710,,,600,710,,,CHI 181
26206,730,840,,,730,840,,,,,CHI 182
@,,,,,,,,,,,CHI 192
@,,,,,,,,,,,CHI 194HA
@,,,,,,,,,,,CHI 194HB
@,,,,,,,,,,,CHI 198
@,,,730,810,,,730,810,,,CHI 198
@,,,,,,,,,,,CHI 199
@,,,,,,,,,,,CHI 298
@,,,,,,,,,,,CHI 299
@,,,,,,,,,,,CHI 396
26288,480,530,480,530,480,530,480,530,480,530,CHN 001
26289,540,590,540,590,540,590,540,590,540,590,CHN 001
26290,600,650,600,650,600,650,600,650,600,650,CHN 001
26291,660,710,660,710,660,710,660,710,660,710,CHN 001
26292,730,780,730,780,730,780,730,780,730,780,CHN 001
26293,730,780,730,780,730,780,730,780,730,780,CHN 001BL
26294,600,650,600,650,600,650,600,650,600,650,CHN 002
26295,660,710,660,710,660,710,660,710,660,710,CHN 003
26296,790,840,790,840,790,840,790,840,790,840,CHN 004
53035,,,970,1050,,,970,1050,,,CHN 010
53035,,,1060,1080,,,1060,1080,,,CHN 010
@,,,,,,,,,,,CHN 098
@,,,,,,,,,,,CHN 099
26326,,,730,810,,,730,810,,,CHN 104
26327,850,930,,,850,930,,,,,CHN 107
26327,940,960,,,940,960,,,,,CHN 107
26329,600,650,,,600,650,600,650,,,CHN 111
26329,,,600,650,,,,,,,CHN 111
26330,,,660,710,,,,,,,CHN 111
26330,660,710,,,660,710,660,710,,,CHN 111
26331,600,680,,,600,680,,,,,CHN 114
26331,690,710,,,690,710,,,,,CHN 114
26332,820,840,,,820,840,,,,,CHN 120
26332,730,810,,,730,810,,,,,CHN 120
26333,,,940,960,,,940,960,,,CHN 120
26333,,,850,930,,,850,930,,,CHN 120
26335,970,1080,,,970,1080,,,,,CHN 150
@,,,,,,,,,,,CHN 192
@,,,,,,,,,,,CHN 197T
@,,,,,,,,,,,CHN 198
@,,,,,,,,,,,CHN 199
@,,,,,,,,,,,CHN 299
53351,,,,,,,790,960,,,CTS 146A
53351,,,,,790,960,,,,,CTS 146A
24874,,,,,970,1020,,,,,CDM 002
24874,,,1000,1080,,,1000,1080,,,CDM 002
24875,,,,,1030,1080,,,,,CDM 002
24875,,,1000,1080,,,1000,1080,,,CDM 002
24876,,,1000,1080,,,1000,1080,,,CDM 002
24876,970,1020,,,,,,,,,CDM 002
24877,1030,1080,,,,,,,,,CDM 002
24877,,,1000,1080,,,1000,1080,,,CDM 002
24878,1090,1200,,,,,,,,,CDM 020
24878,630,710,,,630,710,,,,,CDM 020
24878,,,,,,,,,540,710,CDM 020
24879,1090,1200,,,,,,,,,CDM 020
24879,,,,,,,,,790,960,CDM 020
24879,630,710,,,630,710,,,,,CDM 020
24880,630,710,,,630,710,,,,,CDM 020
24880,,,,,,,790,960,,,CDM 020
24880,1090,1200,,,,,,,,,CDM 020
24881,630,710,,,630,710,,,,,CDM 020
24881,,,,,,,970,1140,,,CDM 020
24881,1090,1200,,,,,,,,,CDM 020
24882,,,,,1030,1080,,,,,CDM 072
24882,910,990,,,910,990,,,,,CDM 072
24883,910,990,,,910,990,,,,,CDM 072
24883,,,,,790,840,,,,,CDM 072
24884,,,540,590,,,,,,,CDM 072
24884,910,990,,,910,990,,,,,CDM 072
@,,,,,,,,,,,CDM 099
53673,600,690,,,600,690,,,,,CDM 121
53673,,,,,,,,,,,CDM 121
53674,730,810,,,730,810,,,,,CDM 122
53674,,,,,,,,,,,CDM 122
53675,910,990,,,910,990,,,,,CDM 125
53675,,,,,,,,,,,CDM 125
@,,,,,,,,,,,CDM 192
@,,,,,,,,,,,CDM 198
@,1380,830,,,1380,830,,,,,CDM 198
@,,,,,,,,,,,CDM 199
@,,,,,,,,,,,CDM 396
26414,540,590,,,540,590,,,540,590,CLA 003
26414,,,,,,,,,790,840,CLA 003
26415,,,,,,,,,790,840,CLA 003
26415,540,590,,,540,590,,,540,590,CLA 003
26416,,,,,,,,,790,840,CLA 003
26416,540,590,,,540,590,,,540,590,CLA 003
26417,,,,,,,,,850,900,CLA 003
26417,540,590,,,540,590,,,540,590,CLA 003
26418,,,,,,,,,850,900,CLA 003
26418,540,590,,,540,590,,,540,590,CLA 003
26419,,,,,,,,,850,900,CLA 003
26419,540,590,,,540,590,,,540,590,CLA 003
53085,730,780,,,730,780,,,730,780,CLA 010
26422,790,840,,,790,840,,,790,840,CLA 030F
26423,660,710,,,660,710,,,660,710,CLA 030F
53089,,,730,810,,,730,810,,,CLA 035
53090,,,630,710,,,630,710,,,CLA 051
53090,,,,,,,,,790,840,CLA 051
53093,,,630,710,,,630,710,,,CLA 051
53093,,,,,,,,,790,840,CLA 051
53095,,,630,710,,,630,710,,,CLA 051
53095,,,,,,,,,850,900,CLA 051
53097,,,630,710,,,630,710,,,CLA 051
53097,,,,,,,,,850,900,CLA 051
53098,,,730,810,,,730,810,,,CLA 125
53099,,,540,620,,,540,620,,,CLA 143
@,,,,,,,,,,,CLA 194HA
@,,,,,,,,,,,CLA 194HA
@,,,,,,,,,,,CLA 197TC
@,,,,,,,,,,,CLA 198
@,,,,,,,,,,,CLA 199
@,,,,,,,,,,,CLA 299
@,,,,,,,,,,,CLA 299
@,,,,,,,,,,,CLA 396
@,,,,,,,,,,,CLH 200
@,,,,,,,,,,,CLH 202
@,,,,,,,,,,,CLH 202
@,,,,,,,790,900,,,CLH 204
@,,,,,,,,,,,CLH 208
@,,,,,,,,,,,CLH 211
26487,,,540,585,,,,,,,CLH 212
26487,,,,,,,,,540,630,CLH 212
@,,,,,,,,,,,CLH 222
@,,,,,,,,,,,CLH 240
@,,,,,,,,,,,CLH 240
@,,,,,,,,,,,CLH 244
@,,,,,,,,,,,CLH 290A
@,,,,,,,,,,,CLH 290B
@,,,,,,,975,1025,,,CLH 290C
@,,,,,,,975,1025,,,CLH 290C
@,,,,,,,,,,,CLH 298
@,,,,,,,,,,,CLH 299
24955,540,590,,,540,590,,,540,590,CGS 001
24955,,,,,,,1090,1140,,,CGS 001
24956,540,590,,,540,590,,,540,590,CGS 001
24956,,,,,,,1150,1200,,,CGS 001
24957,540,590,,,540,590,,,540,590,CGS 001
24957,,,,,,,,,790,840,CGS 001
24958,540,590,,,540,590,,,540,590,CGS 001
24958,,,,,,,,,850,900,CGS 001
24959,540,590,,,540,590,,,540,590,CGS 001
24959,,,,,,,,,790,840,CGS 001
24960,540,590,,,540,590,,,540,590,CGS 001
24960,,,,,,,,,850,900,CGS 001
24961,540,590,,,540,590,,,540,590,CGS 001
24961,1090,1140,,,,,,,,,CGS 001
24962,1150,1200,,,,,,,,,CGS 001
24962,540,590,,,540,590,,,540,590,CGS 001
24963,,,1000,1080,,,1000,1080,,,CGS 107
53727,,,,,,,,,820,900,LTS 002
26521,1090,1200,,,,,,,,,CMN 001
26521,,,1150,1200,,,1150,1200,,,CMN 001
26522,,,,,480,530,,,480,530,CMN 001
26522,1090,1200,,,,,,,,,CMN 001
26523,,,,,480,530,,,480,530,CMN 001
26523,1090,1200,,,,,,,,,CMN 001
26524,,,,,540,590,,,540,590,CMN 001
26524,1090,1200,,,,,,,,,CMN 001
26525,,,540,590,,,540,590,,,CMN 001
26525,1090,1200,,,,,,,,,CMN 001
26526,1090,1200,,,,,,,,,CMN 001
26526,,,1090,1140,,,1090,1140,,,CMN 001
26527,,,540,590,,,540,590,,,CMN 001
26527,1090,1200,,,,,,,,,CMN 001
26528,,,910,960,,,910,960,,,CMN 001
26528,1090,1200,,,,,,,,,CMN 001
26529,,,660,710,,,660,710,,,CMN 001
26529,1090,1200,,,,,,,,,CMN 001
26530,,,1030,1080,1030,1080,,,,,CMN 001
26530,1090,1200,,,,,,,,,CMN 001
26531,,,,,,,970,1020,970,1020,CMN 001
26531,1090,1200,,,,,,,,,CMN 001
26532,1090,1200,,,,,,,,,CMN 001
26532,,,1150,1200,,,1150,1200,,,CMN 001
26533,,,,,540,590,,,540,590,CMN 001
26533,1090,1200,,,,,,,,,CMN 001
26534,1090,1200,,,,,,,,,CMN 001
26534,,,1090,1140,1090,1140,,,,,CMN 001
26535,,,970,1020,,,970,1020,,,CMN 001
26535,1090,1200,,,,,,,,,CMN 001
26536,,,1030,1080,,,1030,1080,,,CMN 001
26536,1090,1200,,,,,,,,,CMN 001
26537,,,600,650,,,600,650,,,CMN 001
26537,,,,,,,,,,,CMN 001
26538,1090,1200,,,,,,,,,CMN 001
26538,,,660,710,,,660,710,,,CMN 001
26539,,,,,,,,,,,CMN 003V
26539,,,,,,,,,,,CMN 003V
26540,,,,,,,,,,,CMN 003V
26540,,,,,,,,,,,CMN 003V
26541,,,,,,,,,,,CMN 003V
26541,,,,,,,,,,,CMN 003V
26542,,,,,,,,,,,CMN 003V
26542,,,,,,,,,,,CMN 003V
26543,,,,,,,,,,,CMN 003V
26543,,,,,,,,,,,CMN 003V
26544,,,,,,,,,,,CMN 003V
26544,,,,,,,,,,,CMN 003V
26545,,,,,,,,,,,CMN 003V
26545,,,,,,,,,,,CMN 003V
26546,,,,,,,,,,,CMN 003V
26546,,,,,,,,,,,CMN 003V
26547,,,,,,,,,,,CMN 003V
26547,,,,,,,,,,,CMN 003V
26548,,,,,,,,,,,CMN 003V
26548,,,,,,,,,,,CMN 003V
26549,,,,,,,,,,,CMN 003V
26549,,,,,,,,,,,CMN 003V
26550,,,,,,,,,,,CMN 003V
26550,,,,,,,,,,,CMN 003V
26552,,,,,,,,,,,CMN 010V
26552,,,,,,,,,,,CMN 010V
26553,,,,,,,,,,,CMN 010V
26553,,,,,,,,,,,CMN 010V
26554,,,,,,,,,,,CMN 010V
26554,,,,,,,,,,,CMN 010V
26555,,,,,,,,,,,CMN 010V
26555,,,,,,,,,,,CMN 010V
26556,,,,,,,,,,,CMN 010V
26556,,,,,,,,,,,CMN 010V
26557,,,,,,,,,,,CMN 010V
26557,,,,,,,,,,,CMN 010V
26559,,,,,,,540,620,,,CMN 012Y
26559,,,,,,,,,,,CMN 012Y
26559,,,,,,,,,730,840,CMN 012Y
26560,,,,,,,,,,,CMN 012Y
26560,,,,,,,,,730,840,CMN 012Y
26560,,,,,,,630,710,,,CMN 012Y
26561,,,,,,,,,,,CMN 012Y
26561,,,,,,,,,730,840,CMN 012Y
26561,,,,,,,730,810,,,CMN 012Y
26562,,,,,,,820,900,,,CMN 012Y
26562,,,,,,,,,730,840,CMN 012Y
26562,,,,,,,,,,,CMN 012Y
26579,,,,,790,840,,,,,CMN 101Y
26579,,,,,,,,,,,CMN 101Y
26580,,,,,850,900,,,,,CMN 101Y
26580,,,,,,,,,,,CMN 101Y
26581,,,,,910,960,,,,,CMN 101Y
26581,,,,,,,,,,,CMN 101Y
26582,,,,,,,,,,,CMN 101Y
26582,,,,,970,1020,,,,,CMN 101Y
26583,,,,,,,,,730,780,CMN 102
26583,970,1050,,,970,1050,,,,,CMN 102
26584,,,,,,,,,790,840,CMN 102
26584,970,1050,,,970,1050,,,,,CMN 102
26585,,,,,,,,,850,900,CMN 102
26585,970,1050,,,970,1050,,,,,CMN 102
26586,,,,,,,,,910,960,CMN 102
26586,970,1050,,,970,1050,,,,,CMN 102
26588,850,960,,,850,960,,,,,CMN 112
26589,730,840,,,730,840,,,,,CMN 120
26591,600,710,,,600,710,,,,,CMN 122
26593,850,960,,,850,960,,,,,CMN 124
26594,,,,,,,,,600,650,CMN 130
26594,,,910,990,,,910,990,,,CMN 130
26595,,,910,990,,,910,990,,,CMN 130
26595,,,,,,,,,660,710,CMN 130
26596,,,540,620,,,540,620,,,CMN 131
26598,970,1080,,,970,1080,,,,,CMN 136
26599,,,1000,1080,,,1000,1080,,,CMN 140
26599,,,,,540,590,,,,,CMN 140
26600,,,1000,1080,,,1000,1080,,,CMN 140
26600,,,,,600,650,,,,,CMN 140
26601,,,1000,1080,,,1000,1080,,,CMN 140
26601,,,,,660,710,,,,,CMN 140
26602,,,1000,1080,,,1000,1080,,,CMN 140
26602,,,,,730,780,,,,,CMN 140
53469,850,960,,,850,960,,,,,CMN 141
53470,,,,,,,1030,1260,,,CMN 148
53471,600,710,,,600,710,,,,,CMN 161
53669,,,,,,,,,850,900,CMN 172
53669,,,540,620,,,540,620,,,CMN 172
53670,,,540,620,,,540,620,,,CMN 172
53670,,,,,,,,,910,960,CMN 172
26611,730,840,,,730,840,,,,,CMN 174
53474,,,630,710,,,630,710,,,CMN 178
@,,,,,,,,,,,CMN 192
@,,,,,,,,,,,CMN 194H
@,,,,,,,,,,,CMN 197T
@,,,,,,,,,,,CMN 199
26673,,,,,730,960,,,,,CMN 201
53475,540,710,,,,,,,,,CMN 256
53476,790,960,,,,,,,,,CMN 260
26676,,,730,840,,,,,,,CMN 275Y
26676,,,,,,,,,,,CMN 275Y
53672,,,,,,,730,960,,,CMN 281
@,,,,,,,,,,,CMN 298
@,,,,,,,,,,,CMN 299
@,,,,,,,,,600,710,CMN 396
27043,,,910,990,,,910,990,,,CRD 001
27043,,,,,1030,1080,,,,,CRD 001
27044,,,910,990,,,910,990,,,CRD 001
27044,,,,,1090,1140,,,,,CRD 001
27045,,,,,1150,1200,,,,,CRD 001
27045,,,910,990,,,910,990,,,CRD 001
27046,,,,,,,1030,1080,,,CRD 001
27046,,,910,990,,,910,990,,,CRD 001
27047,,,,,,,1090,1140,,,CRD 001
27047,,,910,990,,,910,990,,,CRD 001
27048,,,,,,,1150,1200,,,CRD 001
27048,,,910,990,,,910,990,,,CRD 001
27055,,,820,900,,,820,900,,,CRD 020
27055,,,,,540,710,,,,,CRD 020
27056,,,820,900,,,820,900,,,CRD 020
27056,,,,,730,900,,,,,CRD 020
27057,,,,,910,1080,,,,,CRD 020
27057,,,820,900,,,820,900,,,CRD 020
@,,,,,,,,,,,CRD 092
@,,,,,,,,,,,CRD 098
@,,,,,,,,,,,CRD 099
27094,600,680,,,600,680,,,,,CRD 118
27094,690,710,,,690,710,,,,,CRD 118
53664,850,960,,,850,960,,,,,CRD 149
27096,,,750,810,,,,,,,CRD 151
27096,,,600,710,,,600,710,,,CRD 151
27097,,,600,710,,,600,710,,,CRD 151
27097,,,,,,,750,810,,,CRD 151
27098,,,600,710,,,600,710,,,CRD 151
27098,,,,,,,,,720,780,CRD 151
53055,,,730,840,,,730,840,,,CRD 154
@,,,,,,,,,,,CRD 192
@,,,,,,,,,,,CRD 197T
@,,,,,,,,,,,CRD 199
27151,790,1020,,,,,,,,,CRD 240
53665,,,910,1140,,,,,,,CRD 241
52881,600,710,,,600,710,,,,,CRD 243
27153,,,,,730,780,,,,,CRD 290
@,,,,,,,,,,,CRD 292
@,,,,,,,,,,,CRD 298
@,,,,,,,,,,,CRD 299
26752,480,590,,,480,590,,,,,COM 001
26753,,,850,960,,,850,960,,,COM 001
53465,,,970,1080,,,970,1080,,,COM 001
26756,480,590,,,480,590,,,,,COM 002
26757,540,650,,,540,650,,,,,COM 002
26758,,,730,840,,,730,840,,,COM 002
26759,1210,1320,,,1210,1320,,,,,COM 003
26760,,,600,710,,,600,710,,,COM 003
26762,850,960,,,850,960,,,,,COM 004
26763,970,1080,,,970,1080,,,,,COM 004
26764,,,850,960,,,850,960,,,COM 004
26765,,,480,590,,,480,590,,,COM 004
26766,,,,,1030,1080,,,,,COM 005
26766,,,630,710,,,630,710,,,COM 005
26767,,,630,710,,,630,710,,,COM 005
26767,,,,,1090,1140,,,,,COM 005
26768,630,710,630,710,,,630,710,,,COM 005
26768,,,,,,,1030,1080,,,COM 005
26769,,,630,710,,,630,710,,,COM 005
26769,,,,,,,1090,1140,,,COM 005
26770,,,,,,,,,600,650,COM 005
26770,,,630,710,,,630,710,,,COM 005
26771,,,630,710,,,630,710,,,COM 005
26771,,,,,,,,,660,710,COM 005
26772,,,730,810,,,730,810,,,COM 006
26772,,,,,1030,1080,,,,,COM 006
26773,,,730,810,,,730,810,,,COM 006
26773,,,,,1090,1140,,,,,COM 006
26774,,,730,810,,,730,810,,,COM 006
26774,,,,,,,1090,1140,,,COM 006
26775,,,730,810,,,730,810,,,COM 006
26775,,,,,,,1150,1200,,,COM 006
26776,,,730,810,,,730,810,,,COM 006
26776,,,,,,,,,600,650,COM 006
26777,,,,,,,,,660,710,COM 006
26777,,,730,810,,,730,810,,,COM 006
@,,,,,,,,,,,COM 098
@,,,,,,,,,,,COM 099
26784,,,540,620,,,540,620,,,COM 100
26784,,,,,1030,1200,,,,,COM 100
26785,,,820,900,,,820,900,,,COM 112
26785,,,,,1030,1200,,,,,COM 112
53109,,,630,710,,,630,710,,,COM 142
53110,,,730,810,,,730,810,,,COM 164D
53498,,,730,810,,,730,810,,,COM 166B
@,,,,,,,,,,,COM 194H
@,,,,,,,,,,,COM 198
@,,,,,,,,,,,COM 199
26821,,,,,,,850,1020,,,COM 210
53424,,,,,840,1020,,,,,COM 210
@,,,,,,,,,,,COM 250A
26850,,,,,,,,,,,COM 250A
26851,,,,,,,,,,,COM 250A
26852,,,,,,,,,,,COM 250A
26853,,,,,,,,,,,COM 250A
@,,,,,,,,,,,COM 250B
26881,,,,,,,,,,,COM 250B
26882,,,,,,,,,,,COM 250B
26883,,,,,,,,,,,COM 250B
26884,,,,,,,,,,,COM 250B
@,,,,,,,,,,,COM 250C
@,,,,,,,,,,,COM 250C
26912,,,,,,,,,,,COM 250C
26912,,,,,,,,,,,COM 250C
26913,,,,,,,,,,,COM 250C
26913,,,,,,,,,,,COM 250C
26914,,,,,,,,,,,COM 250C
26914,,,,,,,,,,,COM 250C
26915,,,,,,,,,,,COM 250C
26915,,,,,,,,,,,COM 250C
@,,,,,,,,,,,COM 250D
26948,,,850,1020,,,,,,,COM 255
26955,,,,,,,,,,,COM 297
26955,,,,,,,,,,,COM 297
26956,,,,,,,,,,,COM 297
26956,,,,,,,,,,,COM 297
26957,,,,,,,,,,,COM 297
26957,,,,,,,,,,,COM 297
26958,,,,,,,,,,,COM 297
26958,,,,,,,,,,,COM 297
26959,,,,,,,,,,,COM 297
26959,,,,,,,,,,,COM 297
53155,,,,,,,,,,,COM 297
@,,,,,,,,,,,COM 298
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
27032,,,,,,,,,,,COM 390
27032,,,,,,,,,,,COM 390
27033,,,,,,,,,,,COM 390
27033,,,,,,,,,,,COM 390
27034,,,,,,,,,,,COM 392
27035,,,,,,,,,,,COM 392
@,,,,,,,,,,,COM 396
@,,,,,,,,,,,CNS 092
@,,,,,,,,,,,CNS 192
@,,,,,,,,,,,CNS 198
@,,,,,,,,,,,CNS 199
@,,,,,,,,,,,CNS 299
27222,790,960,,,,,,,,,CRI 200C
53148,,,,,730,900,,,,,CRI 200C
@,,,,,,,,,,,CST 270B
@,,,,,,,,,,,CST 270B
@,,,,,,,,,,,CST 270C
@,,,,,,,,,,,CST 270C
27256,,,,,,,970,1080,,,CST 290
@,,,,,,,,,,,CST 298
@,,,,,,,,,,,CST 299
@,,,,,,,,,,,CST 299D
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
27359,,,540,620,,,540,620,,,DES 001
27359,,,1030,1080,,,,,,,DES 001
27360,,,540,620,,,540,620,,,DES 001
27360,,,,,,,1030,1080,,,DES 001
27361,,,540,620,,,540,620,,,DES 001
27361,,,850,900,,,,,,,DES 001
27362,,,540,620,,,540,620,,,DES 001
27362,,,,,,,970,1020,,,DES 001
27363,,,540,620,,,540,620,,,DES 001
27363,,,,,970,1020,,,,,DES 001
27364,,,,,910,960,,,,,DES 001
27364,,,540,620,,,540,620,,,DES 001
27365,,,540,620,,,540,620,,,DES 001
27365,,,,,970,1020,,,,,DES 001
27366,,,540,620,,,540,620,,,DES 001
27366,,,,,1090,1140,,,,,DES 001
27367,,,,,730,780,,,,,DES 001
27367,,,540,620,,,540,620,,,DES 001
27368,,,,,790,840,,,,,DES 001
27368,,,540,620,,,540,620,,,DES 001
27369,,,,,,,,,600,650,DES 001
27369,,,540,620,,,540,620,,,DES 001
53711,,,540,620,,,540,620,,,DES 001
53711,,,,,540,590,,,,,DES 001
27376,,,850,960,,,850,960,,,DES 014
27376,,,790,840,,,790,840,,,DES 014
27377,,,1030,1140,,,1030,1140,,,DES 014
27377,,,970,1020,,,970,1020,,,DES 014
53113,970,1020,,,970,1020,,,,,DES 014
53113,1030,1140,,,1030,1140,,,,,DES 014
27378,,,850,960,,,850,960,,,DES 015
27378,,,790,840,,,790,840,,,DES 015
27379,,,1000,1050,,,1000,1050,,,DES 015
27379,,,1060,1170,,,1060,1170,,,DES 015
27380,,,880,990,,,880,990,,,DES 016
27380,,,820,870,,,820,870,,,DES 016
27381,820,870,,,820,870,,,,,DES 016
27381,880,990,,,880,990,,,,,DES 016
27382,1000,1050,,,1000,1050,,,,,DES 016
27382,1060,1170,,,1060,1170,,,,,DES 016
27383,,,540,590,,,540,590,,,DES 021
27383,,,600,710,,,600,710,,,DES 021
53127,,,910,960,,,,,,,DES 040C
53127,,,630,710,,,630,710,,,DES 040C
53128,,,630,710,,,630,710,,,DES 040C
53128,,,,,,,,,600,650,DES 040C
53129,,,,,,,,,660,710,DES 040C
53129,,,630,710,,,630,710,,,DES 040C
53130,,,970,1020,,,,,,,DES 040C
53130,,,630,710,,,630,710,,,DES 040C
53131,,,630,710,,,630,710,,,DES 040C
53131,,,1030,1080,,,,,,,DES 040C
53133,850,960,,,850,960,,,,,DES 050
53133,790,840,,,790,840,,,,,DES 050
53134,,,540,710,,,540,710,,,DES 051
53135,,,820,990,,,820,990,,,DES 051
27390,540,590,,,540,590,,,,,DES 077
27390,600,710,,,600,710,,,,,DES 077
@,,,,,,,,,,,DES 099
27407,1000,1170,,,1000,1170,,,,,DES 111
27408,790,960,,,790,960,,,,,DES 112
53132,,,540,710,,,540,710,,,DES 112
27409,540,590,,,540,590,,,,,DES 113
27409,600,710,,,600,710,,,,,DES 113
27410,,,540,590,,,540,590,,,DES 115
27410,,,600,710,,,600,710,,,DES 115
27411,540,590,,,540,590,,,,,DES 115
27411,600,710,,,600,710,,,,,DES 115
27412,970,1020,,,970,1020,,,,,DES 115
27412,1030,1140,,,1030,1140,,,,,DES 115
27413,,,850,960,,,850,960,,,DES 116
27413,,,790,840,,,790,840,,,DES 116
27414,880,990,,,880,990,,,,,DES 116
27414,820,870,,,820,870,,,,,DES 116
27415,600,710,,,600,710,,,,,DES 117
27415,540,590,,,540,590,,,,,DES 117
27416,,,1000,1050,,,1000,1050,,,DES 117
27416,,,1060,1170,,,1060,1170,,,DES 117
53136,,,820,900,,,820,900,,,DES 127A
53136,,,1030,1080,,,,,,,DES 127A
53137,,,820,900,,,820,900,,,DES 127A
53137,,,1090,1140,,,,,,,DES 127A
53138,,,820,900,,,820,900,,,DES 127A
53138,,,,,,,1030,1080,,,DES 127A
53139,,,,,,,1090,1140,,,DES 127A
53139,,,820,900,,,820,900,,,DES 127A
27418,,,790,840,,,790,840,,,DES 135A
27418,,,850,960,,,850,960,,,DES 135A
27425,850,930,,,850,930,,,,,DES 145
27425,970,1020,,,,,,,,,DES 145
27426,1030,1080,,,,,,,,,DES 145
27426,850,930,,,850,930,,,,,DES 145
27427,850,930,,,850,930,,,,,DES 145
27427,,,,,970,1020,,,,,DES 145
27428,850,930,,,850,930,,,,,DES 145
27428,,,,,1030,1080,,,,,DES 145
27431,600,710,,,600,710,,,,,DES 151
27431,540,590,,,540,590,,,,,DES 151
27432,540,710,,,540,710,,,,,DES 156
27433,,,790,840,,,790,840,,,DES 160
27433,,,850,960,,,850,960,,,DES 160
27434,,,970,1140,,,970,1140,,,DES 165
27435,,,540,710,,,540,710,,,DES 166
27436,850,960,,,850,960,,,,,DES 170
27436,790,840,,,790,840,,,,,DES 170
27437,,,1030,1140,,,1030,1140,,,DES 171
27437,,,970,1020,,,970,1020,,,DES 171
27438,970,1020,,,970,1020,,,,,DES 177
27438,1030,1140,,,1030,1140,,,,,DES 177
53157,,,850,960,,,850,960,,,DES 180A
53157,,,790,840,,,790,840,,,DES 180A
@,790,960,,,790,960,,,,,DES 191B
@,,,,,,,,,,,DES 192
@,,,,,,,,,,,DES 197T
@,,,,,,,,,,,DES 198
@,,,,,,,,,,,DES 199
27640,,,,,,,,,790,960,DES 221
27647,540,710,,,540,710,,,,,DES 225
27769,480,590,,,480,590,,,,,DRA 010
27770,480,590,,,480,590,,,,,DRA 010
27771,,,480,590,,,480,590,,,DRA 010
27772,,,480,590,,,480,590,,,DRA 010
27773,,,480,590,,,480,590,,,DRA 010
27775,,,600,680,,,600,680,,,DRA 014
27775,,,690,710,,,690,710,,,DRA 014
@,,,1320,770,,,1320,770,,,DRA 021A
@,,,,,,,,,,,DRA 021A
27778,,,850,960,,,850,960,,,DRA 028
@,,,,,,,,,,,DRA 030
27801,730,840,,,730,840,,,,,DRA 040A
27802,850,960,,,850,960,,,,,DRA 040B
27803,,,600,710,,,600,710,,,DRA 042A
27804,,,730,840,,,730,840,,,DRA 042A
27805,,,850,960,,,850,960,,,DRA 042B
27806,540,650,,,540,650,,,,,DRA 056A
@,,,,,,,,,,,DRA 092
@,,,,,,,,,,,DRA 098
@,,,,,,,,,,,DRA 099
27849,540,710,,,540,710,,,,,DRA 120
@,,,600,710,,,600,710,,,DRA 124A
27852,,,600,710,,,600,710,,,DRA 124D
53707,,,730,810,,,730,810,,,DRA 126
53707,,,820,840,,,820,840,,,DRA 126
53501,730,840,,,730,840,,,,,DRA 135
27856,,,790,900,,,790,900,,,DRA 141
53690,,,850,960,,,850,960,,,DRA 142
27858,730,840,,,730,840,,,,,DRA 144A
53722,730,840,,,730,840,,,,,DRA 158
53207,850,960,,,850,960,,,,,DRA 160B
@,,,,,,,,,,,DRA 180
@,,,,,,,,,,,DRA 192
@,,,,,,,,,,,DRA 194HA
@,,,,,,,,,,,DRA 197T
@,,,,,,,,,,,DRA 198
@,,,,,,,,,,,DRA 199
53208,,,790,960,,,790,960,,,DRA 256
@,,,,,,,,,,,DRA 280
@,,,,,,,,,,,DRA 298
@,,,,,,,,,,,DRA 299
@,,,,,,,,,,,DRA 299D
@,,,,,,,,,,,DRA 396
@,,,,,,,,,,,EAS 190
@,,,,,,,,,,,EAS 192
@,,,,,,,,,,,EAS 194H
@,,,,,,,,,,,EAS 196B
@,,,,,,,,,,,EAS 196B
@,,,,,,,,,,,EAS 198
29547,850,960,,,850,960,,,,,ECL 200AN
29547,,,,,,,660,710,,,ECL 200AN
29548,,,,,,,850,900,,,ECL 200AN
29548,850,960,,,850,960,,,,,ECL 200AN
29549,850,960,,,850,960,,,,,ECL 200AN
29549,,,,,,,910,960,,,ECL 200AN
53609,840,960,,,840,960,,,,,ECL 212B
53549,,,630,710,,,630,710,,,ECL 231
29553,1410,780,,,1410,780,,,,,ECL 245
@,,,,,,,,,,,ECL 290
29628,,,,,,,970,1050,,,ECL 296
@,,,,,,,,,,,ECL 297T
@,,,,,,,,,,,ECL 298
@,,,,,850,960,,,,,ECL 298
@,,,,,,,,,,,ECL 299
29687,850,900,,,850,900,,,850,900,ECN 001A
29687,1030,1080,,,,,,,,,ECN 001A
29688,850,900,,,850,900,,,850,900,ECN 001A
29688,1090,1140,,,,,,,,,ECN 001A
29689,850,900,,,850,900,,,850,900,ECN 001A
29689,1150,1200,,,,,,,,,ECN 001A
29690,850,900,,,850,900,,,850,900,ECN 001A
